nbPaiements,montant,nbPaiementPrediction,id
4.0,205.74,3.7458863510207676,21667
10.0,290.15,4.189722674120167,21668
1.0,89.31,3.133685627191089,21669
1.0,108.88,3.2365866678622806,21670
1.0,19.78,2.76808985009002,21671
3.0,117.23,3.28049181296215,21672
10.0,169.9,3.55743600366995,21673
10.0,208.09,3.758242888863246,21674
1.0,226.97,3.857515839699837,21675
8.0,211.41,3.775699784879002,21676
2.0,144.28,3.4227234506808895,21677
1.0,64.1,3.00112889569795,21678
5.0,105.66,3.219655581967481,21679
7.0,437.59,4.9649771164584635,21680
4.0,88.47,3.1292688221750544,21681
10.0,175.88,3.58887944890315,21682
4.0,88.89,3.131477224683072,21683
4.0,42.47,2.8873961665350545,21684
3.0,55.0,2.9532801746909065,21685
5.0,70.47,3.0346230004028807,21686
1.0,1042.1,8.143551878652733,21687
1.0,136.3,3.380763803028559,21688
3.0,66.69,3.014747377830724,21689
1.0,126.64,3.329970545344159,21690
10.0,887.45,7.330386526593473,21691
2.0,244.48,3.949585191879324,21692
1.0,88.7,3.1304781854532546,21693
5.0,52.26,2.938872977376698,21694
1.0,66.53,3.013906081637194,21695
1.0,115.44,3.2710798117970286,21696
1.0,60.94,2.984513295875724,21697
6.0,100.95,3.1948899252704286,21698
1.0,102.64,3.203776116314594,21699
1.0,17.25,2.75478685402982,21700
4.0,110.46,3.2448944677733937,21701
7.0,79.65,3.0828923695066894,21702
3.0,70.66,3.035622039632698,21703
10.0,169.82,3.557015355573185,21704
1.0,261.9,4.0411813149499505,21705
2.0,99.43,3.186897611431889,21706
1.0,55.0,2.9532801746909065,21707
3.0,59.31,2.9759425909041326,21708
1.0,27.8,2.8102598217907326,21709
2.0,122.75,3.30951653163895,21710
2.0,94.4,3.1604493623477765,21711
6.0,139.7,3.398641347141081,21712
5.0,103.37,3.2076145301975765,21713
2.0,63.74,2.9992359792625067,21714
2.0,76.27,3.065119987418359,21715
1.0,60.7,2.9832513515854284,21716
4.0,69.5,3.0295226422296024,21717
3.0,67.18,3.017323847423411,21718
1.0,99.74,3.1885276228068546,21719
3.0,97.2,3.175172045734559,21720
6.0,96.66,3.172332671081394,21721
7.0,350.19,4.505419070742463,21722
4.0,64.4,3.00270632606082,21723
3.0,112.67,3.256514871446533,21724
1.0,5.08,2.690795762309411,21725
2.0,138.97,3.394802933258098,21726
2.0,143.02,3.416098243156837,21727
1.0,195.91,3.6941992161307415,21728
5.0,56.85,2.9630076619286023,21729
4.0,45.38,2.9026972410548892,21730
2.0,185.11,3.637411723067437,21731
6.0,151.87,3.4626324388614895,21732
4.0,117.13,3.279966002841194,21733
2.0,72.42,3.0448762977615327,21734
8.0,81.47,3.092462113708098,21735
1.0,52.07,2.937873938146881,21736
1.0,156.95,3.4893435930060805,21737
2.0,157.4,3.491709738550385,21738
1.0,71.82,3.0417214370357937,21739
1.0,280.12,4.1369839189882285,21740
2.0,143.06,3.4163085672052196,21741
1.0,86.75,3.1202248880946026,21742
4.0,58.05,2.9693173833800808,21743
5.0,209.48,3.7655516495445416,21744
10.0,226.74,3.8563064764216373,21745
2.0,165.78,3.5357726266865415,21746
2.0,88.92,3.131634967719359,21747
8.0,91.16,3.143413114428785,21748
1.0,1.68,2.672918218196889,21749
10.0,2818.74,17.485304811614682,21750
2.0,32.58,2.8353935455724546,21751
5.0,62.01,2.990139464169959,21752
2.0,20.82,2.7735582753479675,21753
1.0,59.22,2.975469361795272,21754
8.0,279.11,4.131673236766568,21755
4.0,344.7,4.47655209510195,21756
3.0,250.01,3.97866249156822,21757
1.0,42.69,2.8885529488011588,21758
4.0,61.72,2.988614614819185,21759
1.0,35.84,2.852534955515637,21760
2.0,196.45,3.6970385907839067,21761
2.0,71.34,3.0391975484552023,21762
4.0,96.02,3.168967486307272,21763
8.0,117.48,3.2818063382645417,21764
1.0,33.1,2.8381277582014284,21765
1.0,34.42,2.8450684517980545,21766
2.0,205.07,3.742363423210359,21767
5.0,120.87,3.2996313013649674,21768
1.0,2.98,2.6797537497693242,21769
1.0,35.42,2.8503265530076196,21770
1.0,41.76,2.8836629146762633,21771
3.0,124.66,3.3195595049492197,21772
5.0,148.22,3.4434403694465763,21773
8.0,408.12,4.810020873812576,21774
1.0,85.34,3.1128109653891154,21775
10.0,231.27,3.8801256749009676,21776
3.0,110.34,3.244263495628246,21777
6.0,309.73,4.292676295803455,21778
3.0,37.78,2.8627356718621937,21779
3.0,74.16,3.0540253938661763,21780
8.0,246.36,3.9594704221533066,21781
1.0,0.27,2.6655042954914023,21782
1.0,195.69,3.6930424338646373,21783
1.0,30.96,2.826875421612959,21784
10.0,255.84,4.009317221619985,21785
5.0,52.38,2.939503949521846,21786
5.0,199.64,3.71381193364242,21787
4.0,179.86,3.60980669171722,21788
10.0,154.63,3.4771447981998893,21789
1.0,92.34,3.149617673856072,21790
4.0,199.36,3.712339665303742,21791
8.0,240.82,3.930340541452315,21792
3.0,115.37,3.270711744712359,21793
3.0,98.52,3.1821127393311848,21794
3.0,123.03,3.3109887999776286,21795
10.0,142.63,3.4140475836851065,21796
1.0,61.46,2.987247508504698,21797
2.0,137.08,3.3848651219720196,21798
10.0,359.19,4.55274198162855,21799
2.0,292.28,4.200922429696542,21800
1.0,105.29,3.2177100845199416,21801
7.0,202.06,3.726536538569568,21802
10.0,293.36,4.206601179002872,21803
2.0,111.88,3.252360971490976,21804
6.0,181.55,3.618692882761385,21805
3.0,71.72,3.041195626914837,21806
2.0,287.89,4.17783936538655,21807
4.0,177.48,3.5972924108384543,21808
3.0,191.4,3.6704851796756026,21809
1.0,278.54,4.128676119077116,21810
2.0,102.18,3.2013573897581935,21811
1.0,91.07,3.142939885319924,21812
1.0,128.85,3.341590949017298,21813
1.0,522.14,5.409549573727203,21814
5.0,329.55,4.396891861777037,21815
1.0,81.0,3.0899908061396024,21816
1.0,20.29,2.770771481706898,21817
1.0,70.56,3.0350962295117414,21818
4.0,147.15,3.4378142011523414,21819
1.0,45.19,2.901698201825072,21820
1.0,97.2,3.175172045734559,21821
1.0,42.0,2.884924858966559,21822
3.0,65.09,3.0063344158954197,21823
1.0,75.15,3.059230914063646,21824
2.0,87.64,3.124904598171115,21825
1.0,30.6,2.8249825051775153,21826
1.0,53.82,2.94707561526362,21827
3.0,98.35,3.181218862125559,21828
1.0,88.91,3.1315823867072634,21829
9.0,109.21,3.2383218412614374,21830
3.0,173.53,3.576522911060672,21831
3.0,299.6,4.239411730550559,21832
4.0,166.67,3.5404523367630545,21833
1.0,163.11,3.5217334964570024,21834
8.0,81.72,3.0937766390104895,21835
4.0,104.76,3.214923290878872,21836
1.0,53.27,2.944183659598359,21837
1.0,536.3,5.4840042868546455,21838
1.0,126.43,3.3288663440901503,21839
2.0,134.47,3.371141477815055,21840
2.0,79.23,3.080683966998672,21841
4.0,63.1,2.995870794488385,21842
1.0,132.9,3.362886258916037,21843
2.0,129.74,3.346270659093811,21844
4.0,137.08,3.3848651219720196,21845
13.0,179.78,3.6093860436204546,21846
2.0,51.1,2.9327735799736026,21847
2.0,119.38,3.2917967305627154,21848
4.0,46.0,2.9059572638048197,21849
3.0,318.25,4.33747531810895,21850
1.0,54.51,2.9507037050982197,21851
1.0,127.99,3.337068981977072,21852
4.0,119.68,3.293374160925585,21853
1.0,87.53,3.124326207038063,21854
1.0,32.47,2.8348151544394025,21855
4.0,47.84,2.91563217003042,21856
3.0,156.4,3.48645163734082,21857
1.0,36.98,2.8585291908945414,21858
2.0,44.09,2.89591429049455,21859
5.0,122.19,3.306571994961594,21860
3.0,64.53,3.003389879218063,21861
3.0,150.6,3.4559546503253413,21862
1.0,46.39,2.9080079232765503,21863
8.0,366.19,4.589548690095507,21864
5.0,107.78,3.2308027565317587,21865
3.0,36.0,2.8533762517091676,21866
4.0,202.12,3.7268520246421417,21867
7.0,145.56,3.4294538202291327,21868
9.0,92.34,3.149617673856072,21869
1.0,150.37,3.4547452870471416,21870
4.0,235.12,3.9003693645577937,21871
1.0,109.72,3.2410034728783153,21872
2.0,422.63,4.886315922363368,21873
1.0,73.22,3.049082778729185,21874
2.0,249.5,3.9759808599513415,21875
1.0,36.24,2.8546381959994633,21876
1.0,335.47,4.4280198209376636,21877
1.0,110.32,3.2441583336040547,21878
1.0,125.97,3.3264476175337503,21879
1.0,111.65,3.2511516082127763,21880
5.0,259.64,4.029298006216333,21881
2.0,61.79,2.9889826819038543,21882
1.0,37.24,2.8598962972090285,21883
4.0,160.51,3.5080624333121326,21884
3.0,112.71,3.2567251954949157,21885
3.0,165.4,3.5337745482269067,21886
2.0,53.0,2.942763972271776,21887
1.0,100.51,3.1925763607382196,21888
1.0,41.62,2.8829267805069243,21889
4.0,103.61,3.208876474487872,21890
1.0,54.0,2.9480220734813414,21891
1.0,53.1,2.943289782392733,21892
1.0,306.46,4.275482304848176,21893
8.0,184.03,3.631732973761107,21894
10.0,297.72,4.2295265002765765,21895
1.0,133.96,3.3684598461981765,21896
3.0,33.06,2.837917434153046,21897
8.0,97.71,3.177853677351437,21898
1.0,77.57,3.0719555189907934,21899
3.0,35.13,2.848801703656846,21900
4.0,752.21,6.619280919011873,21901
1.0,97.78,3.1782217444361067,21902
5.0,60.01,2.9796232617508283,21903
2.0,145.7,3.4301899543984717,21904
8.0,86.15,3.117070027368863,21905
2.0,144.3,3.422828612705081,21906
3.0,78.65,3.0776342682971243,21907
1.0,101.78,3.199254149274368,21908
4.0,783.28,6.782650123593063,21909
3.0,102.53,3.2031977251815418,21910
1.0,91.96,3.147619595396437,21911
1.0,143.9,3.4207253722212547,21912
3.0,122.5,3.308202006336559,21913
2.0,124.14,3.316825292320246,21914
1.0,143.82,3.4203047241244895,21915
6.0,232.54,3.8868034634371154,21916
3.0,142.9,3.4154672710116896,21917
1.0,115.45,3.271132392809124,21918
1.0,32.79,2.8364977468264634,21919
3.0,76.19,3.0646993393215936,21920
10.0,171.44,3.5655334795326805,21921
3.0,37.09,2.8591075820275935,21922
4.0,56.5,2.9611673265052545,21923
2.0,113.15,3.2590387600271242,21924
2.0,36.89,2.8580559617856807,21925
6.0,127.08,3.3322841098763676,21926
10.0,215.8,3.798782849188994,21927
10.0,236.9,3.90972878471082,21928
1.0,1012.3,7.986860462607689,21929
2.0,92.12,3.1484608915899677,21930
4.0,96.93,3.1737523584079765,21931
2.0,66.27,3.0125389753227068,21932
2.0,60.09,2.980043909847594,21933
6.0,440.17,4.978543017579142,21934
4.0,87.46,3.1239581399533938,21935
2.0,29.75,2.820513119149385,21936
1.0,28.5,2.8139404926374283,21937
6.0,62.08,2.9905075312546283,21938
1.0,74.07,3.053552164757315,21939
4.0,92.35,3.1496702548681674,21940
2.0,137.41,3.3866002953711765,21941
1.0,22.51,2.782444466392133,21942
1.0,4.18,2.6860634712208022,21943
1.0,35.69,2.851746240334202,21944
1.0,46.22,2.907114046070924,21945
10.0,140.14,3.4009549116732893,21946
1.0,442.52,4.9908995554216204,21947
5.0,265.49,4.060057898292289,21948
1.0,47.69,2.914843454848985,21949
13.0,135.45,3.3762944170004285,21950
2.0,44.5,2.8980701119904717,21951
3.0,1778.01,12.013041139783873,21952
2.0,228.67,3.8664546117560983,21953
2.0,144.75,3.425194758249385,21954
1.0,204.07,3.7371053220007937,21955
4.0,154.85,3.4783015804659936,21956
2.0,88.54,3.129636889259724,21957
8.0,196.08,3.695093093336368,21958
5.0,106.75,3.2253869122859067,21959
2.0,52.53,2.9402926647032808,21960
4.0,113.19,3.2592490840755066,21961
8.0,247.23,3.964044970205628,21962
2.0,107.07,3.2270695046729676,21963
1.0,59.95,2.9793077756782544,21964
2.0,95.59,3.166706502787159,21965
1.0,60.73,2.9834090946217153,21966
6.0,129.54,3.345219038851898,21967
1.0,95.31,3.1652342344484805,21968
3.0,30.25,2.8231421697541674,21969
4.0,163.81,3.525414167303698,21970
4.0,120.17,3.2959506305182718,21971
8.0,683.07,6.255735801382533,21972
3.0,80.98,3.089885644115411,21973
10.0,105.38,3.2181833136288023,21974
6.0,69.03,3.0270513346611065,21975
1.0,124.32,3.3177717505379674,21976
10.0,468.91,5.1296608463420466,21977
4.0,214.73,3.793156680894759,21978
1.0,136.52,3.3819205852946634,21979
5.0,116.97,3.2791247066476634,21980
1.0,89.17,3.13294949302175,21981
4.0,85.71,3.1147564628366546,21982
8.0,84.84,3.1101819147843326,21983
2.0,168.43,3.5497065948918896,21984
6.0,120.59,3.2981590330262893,21985
10.0,539.31,5.499831171495437,21986
7.0,206.53,3.7500402509763244,21987
1.0,160.81,3.5096398636750026,21988
1.0,53.0,2.942763972271776,21989
5.0,346.38,4.48538570513402,21990
1.0,167.2,3.543239130404124,21991
4.0,301.31,4.248403083618916,21992
3.0,62.17,2.9909807603634895,21993
1.0,122.1,3.3060987658527328,21994
4.0,95.61,3.16681166481135,21995
6.0,61.58,2.987878480649846,21996
8.0,231.45,3.881072133118689,21997
3.0,376.83,4.645494886965281,21998
3.0,57.69,2.967424466944637,21999
2.0,236.82,3.9093081366140545,22000
1.0,96.82,3.173173967274924,22001
3.0,36.78,2.8574775706526285,22002
10.0,515.81,5.3762657930706546,22003
4.0,47.77,2.9152641029457502,22004
2.0,40.17,2.8753025337530547,22005
1.0,77.14,3.069694535470681,22006
2.0,109.66,3.2406879868057414,22007
10.0,542.66,5.51744581054748,22008
1.0,33.87,2.8421764961327938,22009
1.0,127.44,3.334177026311811,22010
5.0,124.44,3.3184027226831154,22011
10.0,480.4,5.19007642923995,22012
6.0,61.01,2.984881362960394,22013
4.0,258.9,4.025407011321255,22014
2.0,160.89,3.5100605117717674,22015
1.0,79.61,3.0826820454583066,22016
1.0,31.38,2.829083824120976,22017
1.0,35.46,2.8505368770560024,22018
4.0,65.71,3.00959443864535,22019
1.0,88.28,3.128269782945237,22020
1.0,375.16,4.636713857945307,22021
3.0,84.64,3.1091302945424197,22022
2.0,67.3,3.017954819568559,22023
4.0,47.22,2.9123721472804895,22024
3.0,122.17,3.3064668329374025,22025
3.0,161.37,3.5125844003523587,22026
3.0,78.28,3.075688770849585,22027
1.0,61.12,2.985459754093446,22028
6.0,309.11,4.289416273053524,22029
1.0,128.42,3.339329965497185,22030
1.0,1.61,2.67255015111222,22031
1.0,108.04,3.232169862846246,22032
1.0,50.3,2.9285670990059502,22033
1.0,82.11,3.0958272984822197,22034
3.0,153.32,3.470256685615359,22035
10.0,117.85,3.2837518357120805,22036
2.0,47.77,2.9152641029457502,22037
5.0,170.53,3.560748607431976,22038
9.0,92.79,3.1519838194003764,22039
2.0,154.54,3.4766715690910286,22040
3.0,79.7,3.0831552745671678,22041
1.0,40.79,2.878562556502985,22042
5.0,749.44,6.6047159786613765,22043
10.0,1233.65,9.15074116534495,22044
1.0,137.08,3.3848651219720196,22045
2.0,44.09,2.89591429049455,22046
2.0,178.18,3.6009730816851504,22047
1.0,185.47,3.6393046395028805,22048
4.0,157.51,3.492288129683437,22049
6.0,382.92,4.677516723331533,22050
8.0,240.4,3.9281321389442985,22051
1.0,86.08,3.1167019602841934,22052
5.0,51.37,2.934193267300185,22053
1.0,90.53,3.140100510666759,22054
2.0,75.22,3.0595989811483153,22055
1.0,174.36,3.580887135064611,22056
1.0,111.14,3.248469976595898,22057
1.0,138.71,3.393435826943611,22058
10.0,170.29,3.559486663141681,22059
1.0,266.3,4.064316960272038,22060
1.0,96.1,3.169388134404037,22061
2.0,317.97,4.336003049770272,22062
4.0,66.81,3.015378349975872,22063
10.0,146.68,3.435342893583846,22064
3.0,67.05,3.0166402942661676,22065
2.0,128.88,3.341748692053585,22066
2.0,245.6,3.955474265234037,22067
1.0,43.58,2.893232658877672,22068
16.0,651.05,6.087371400652255,22069
5.0,279.27,4.132514532960098,22070
8.0,254.98,4.004795254579759,22071
1.0,69.68,3.0304691004473243,22072
8.0,698.5,6.336868303046124,22073
1.0,82.46,3.0976676339055675,22074
10.0,669.42,6.1839627198719676,22075
4.0,55.88,2.957907303755324,22076
3.0,163.68,3.5247306141464545,22077
10.0,336.72,4.43459244744962,22078
2.0,71.45,3.0397759395882544,22079
7.0,77.57,3.0719555189907934,22080
3.0,202.08,3.726641700593759,22081
2.0,88.81,3.1310565765863068,22082
1.0,8.93,2.7110394519662373,22083
2.0,22.99,2.784968354972724,22084
9.0,92.54,3.150669294097985,22085
2.0,126.73,3.3304437744530198,22086
8.0,166.29,3.5384542583034198,22087
1.0,40.07,2.874776723632098,22088
1.0,185.93,3.6417233660592805,22089
1.0,55.22,2.9544369569570113,22090
7.0,77.97,3.0740587594746196,22091
9.0,122.78,3.3096742746752374,22092
7.0,78.47,3.0766878100794024,22093
1.0,18.87,2.7633049779893155,22094
1.0,73.34,3.049713750874333,22095
1.0,12.85,2.7316512087077327,22096
4.0,78.77,3.078265240442272,22097
1.0,97.66,3.1775907722909587,22098
1.0,131.97,3.3579962247911417,22099
1.0,109.4,3.2393208804912543,22100
2.0,158.8,3.4990710802437763,22101
1.0,59.1,2.9748383896501243,22102
2.0,51.75,2.93619134575982,22103
1.0,188.1,3.653133445684037,22104
8.0,88.9,3.1315298056951675,22105
6.0,66.72,3.0149051208670112,22106
4.0,116.94,3.278966963611376,22107
2.0,282.31,4.148499160637177,22108
1.0,96.81,3.1731213862628285,22109
7.0,164.6,3.5295680672592544,22110
3.0,140.56,3.403163314181307,22111
3.0,199.69,3.7140748387028983,22112
2.0,202.55,3.7291130081622548,22113
3.0,167.43,3.5444484936823244,22114
7.0,153.1,3.4690999033492544,22115
1.0,68.22,3.0227922726813587,22116
5.0,142.81,3.4149940419028284,22117
1.0,47.52,2.913949577643359,22118
2.0,172.04,3.5686883402584195,22119
24.0,599.18,5.814633690912107,22120
1.0,27.28,2.807525609161759,22121
1.0,70.54,3.0349910674875504,22122
1.0,43.72,2.8939687930470113,22123
2.0,133.28,3.364884337375672,22124
1.0,97.65,3.177538191278863,22125
6.0,630.92,5.981525823303707,22126
1.0,100.57,3.1928918468107934,22127
3.0,183.4,3.6284203699990805,22128
2.0,203.34,3.733266908117811,22129
3.0,33.61,2.8408093898183067,22130
2.0,117.85,3.2837518357120805,22131
3.0,35.75,2.8520617264067765,22132
2.0,43.34,2.891970714587376,22133
8.0,194.0,3.684156242820472,22134
3.0,68.66,3.0251058372135677,22135
2.0,83.8,3.104713489526385,22136
3.0,47.96,2.9162631421755676,22137
4.0,42.62,2.8881848817164895,22138
5.0,86.83,3.1206455361913674,22139
6.0,87.03,3.1216971564332807,22140
1.0,97.75,3.17806400139982,22141
3.0,99.9,3.189368919000385,22142
8.0,116.94,3.278966963611376,22143
1.0,229.8,3.872396266122907,22144
2.0,55.18,2.9542266329086284,22145
2.0,26.75,2.804738815520689,22146
2.0,105.29,3.2177100845199416,22147
1.0,134.13,3.3693537234038025,22148
4.0,94.3,3.15992355222682,22149
1.0,204.08,3.737157903012889,22150
1.0,67.06,3.016692875278263,22151
1.0,476.34,5.168728538329115,22152
1.0,149.57,3.4505388060794893,22153
1.0,33.01,2.8376545290925677,22154
8.0,218.08,3.8107713199468023,22155
2.0,152.27,3.4647356793453157,22156
2.0,233.33,3.890957363392672,22157
3.0,169.16,3.553545008774872,22158
6.0,180.82,3.6148544688784026,22159
2.0,106.16,3.222284632572263,22160
1.0,1.96,2.6743904865355677,22161
4.0,209.5,3.765656811568733,22162
2.0,46.52,2.908691476433794,22163
8.0,88.9,3.1315298056951675,22164
3.0,235.61,3.902945834150481,22165
4.0,74.07,3.053552164757315,22166
7.0,150.6,3.4559546503253413,22167
1.0,84.41,3.1079209312642195,22168
2.0,20.1,2.7697724424770804,22169
2.0,173.59,3.576838397133246,22170
4.0,99.27,3.1860563152383587,22171
3.0,299.76,4.24025302674409,22172
5.0,176.34,3.59129817545955,22173
1.0,57.43,2.9660573606301504,22174
1.0,46.09,2.906430492913681,22175
8.0,338.64,4.4446880017719845,22176
1.0,46.15,2.9067459789862546,22177
1.0,30.4,2.8239308849356024,22178
1.0,47.15,2.91200408019582,22179
1.0,24.75,2.794222613101559,22180
2.0,141.97,3.4105772368867937,22181
8.0,102.94,3.2053535466774634,22182
2.0,119.39,3.2918493115748113,22183
1.0,93.3,3.1546654510172547,22184
1.0,216.75,3.8037780453380807,22185
3.0,640.43,6.031530365806672,22186
5.0,113.14,3.2589861790150287,22187
10.0,153.79,3.4727279931838546,22188
1.0,166.92,3.5417668620654457,22189
5.0,100.41,3.1920505506172634,22190
2.0,202.06,3.726536538569568,22191
1.0,19.18,2.7649349893642805,22192
1.0,35.1,2.8486439606205587,22193
3.0,144.99,3.4264567025396806,22194
7.0,145.72,3.430295116422663,22195
1.0,40.84,2.8788254615634634,22196
5.0,118.35,3.2863808863168633,22197
1.0,101.82,3.19946447332275,22198
1.0,96.61,3.1720697660209156,22199
3.0,37.89,2.863314062995246,22200
1.0,195.51,3.6920959756469154,22201
8.0,1223.06,9.095057873535655,22202
2.0,121.48,3.3028387431028023,22203
7.0,72.06,3.0429833813260894,22204
4.0,70.16,3.0329929890279153,22205
1.0,107.72,3.230487270459185,22206
4.0,334.49,4.42286688175229,22207
3.0,76.38,3.065698378551411,22208
4.0,192.68,3.677215549223846,22209
1.0,303.7,4.2609699455097765,22210
7.0,168.56,3.550390148049133,22211
3.0,203.67,3.7350020815169676,22212
3.0,85.18,3.111969669195585,22213
1.0,34.75,2.846803625197211,22214
2.0,81.72,3.0937766390104895,22215
2.0,164.07,3.5267812736181847,22216
5.0,118.26,3.2859076572080026,22217
4.0,111.51,3.2504154740434372,22218
3.0,175.02,3.5843574818629245,22219
2.0,48.11,2.917051857357002,22220
7.0,115.36,3.2706591637002633,22221
1.0,144.49,3.4238276519348982,22222
1.0,153.22,3.4697308754944025,22223
8.0,162.28,3.517369272453063,22224
2.0,213.46,3.7864788923586112,22225
10.0,143.1,3.4165188912536024,22226
1.0,98.22,3.1805353089683153,22227
4.0,49.09,2.9222047965423763,22228
4.0,91.77,3.14662055616662,22229
2.0,159.02,3.5002278625098806,22230
8.0,196.7,3.698353116086298,22231
4.0,233.18,3.890168648211237,22232
10.0,490.53,5.243340994492845,22233
4.0,235.28,3.901210660751324,22234
2.0,127.09,3.3323366908884635,22235
6.0,185.89,3.641513042010898,22236
3.0,41.75,2.8836103336641674,22237
1.0,70.43,3.0344126763544983,22238
1.0,34.35,2.844700384713385,22239
1.0,33.13,2.8382855012377153,22240
2.0,217.02,3.8051977326646633,22241
4.0,117.94,3.2842250648209417,22242
1.0,34.69,2.846488139124637,22243
3.0,524.24,5.42059158626729,22244
4.0,74.07,3.053552164757315,22245
1.0,81.6,3.0931456668653414,22246
2.0,27.76,2.8100494977423502,22247
8.0,94.59,3.161448401577594,22248
6.0,163.45,3.5235212508682547,22249
2.0,137.27,3.3858641612018374,22250
1.0,50.13,2.9276732218003243,22251
1.0,97.0,3.174120425492646,22252
1.0,61.59,2.9879310616619414,22253
4.0,100.78,3.193996048064802,22254
2.0,467.2,5.12066949327369,22255
2.0,73.22,3.049082778729185,22256
4.0,103.37,3.2076145301975765,22257
2.0,75.74,3.062333193777289,22258
1.0,177.13,3.595452075415107,22259
10.0,185.84,3.6412501369504198,22260
4.0,231.14,3.879442121743724,22261
1.0,62.0,2.990086883157863,22262
3.0,259.33,4.027667994841368,22263
10.0,120.22,3.29621353557875,22264
1.0,32.96,2.8373916240320893,22265
8.0,299.74,4.240147864719898,22266
2.0,44.09,2.89591429049455,22267
2.0,127.82,3.3361751047714456,22268
1.0,32.77,2.836392584802272,22269
1.0,132.95,3.3631491639765154,22270
4.0,121.07,3.3006829216068807,22271
3.0,92.59,3.150932199158463,22272
2.0,113.72,3.2620358777165763,22273
1.0,148.91,3.4470684592811764,22274
6.0,502.0,5.303651415366559,22275
10.0,181.66,3.6192712738944373,22276
10.0,619.34,5.920637011296941,22277
1.0,54.62,2.951282096231272,22278
2.0,100.24,3.191156673411637,22279
1.0,36.6,2.8565311124349066,22280
2.0,270.94,4.08871454988442,22281
1.0,164.66,3.5298835533318282,22282
10.0,435.6,4.954513495051429,22283
1.0,88.37,3.128743012054098,22284
10.0,283.33,4.153862423870933,22285
6.0,62.98,2.9952398223432373,22286
2.0,79.34,3.081262358131724,22287
1.0,82.33,3.096984080748324,22288
10.0,554.4,5.579175918747776,22289
1.0,119.58,3.2928483508046282,22290
3.0,297.43,4.228001650925803,22291
1.0,67.81,3.020636451185437,22292
3.0,99.43,3.186897611431889,22293
1.0,1427.58,10.170444732915932,22294
2.0,162.6,3.519051864840124,22295
5.0,332.73,4.413612623623455,22296
1.0,51.75,2.93619134575982,22297
6.0,81.05,3.0902537112000807,22298
1.0,283.56,4.155071787149133,22299
10.0,137.98,3.3895974130606286,22300
2.0,142.67,3.4142579077334894,22301
1.0,63.5,2.997974034972211,22302
1.0,37.65,2.86205211870495,22303
6.0,137.67,3.387967401685663,22304
10.0,336.31,4.432436625953699,22305
3.0,63.87,2.9999195324197503,22306
9.0,102.03,3.200568674576759,22307
2.0,125.52,3.324081471989446,22308
5.0,118.35,3.2863808863168633,22309
1.0,62.91,2.9948717552585675,22310
3.0,36.78,2.8574775706526285,22311
2.0,68.04,3.0218458144636373,22312
6.0,165.8,3.535877788710733,22313
8.0,81.89,3.0946705162161154,22314
2.0,277.96,4.125626420375568,22315
1.0,16.78,2.752315546461324,22316
3.0,218.55,3.813242627515298,22317
1.0,64.52,3.0033372982059676,22318
4.0,151.65,3.4614756565953853,22319
10.0,212.28,3.780274332931324,22320
1.0,30.71,2.8255608963105674,22321
2.0,70.83,3.036515916838324,22322
1.0,36.39,2.855426911180898,22323
3.0,67.28,3.0178496575443674,22324
3.0,393.07,4.73088645060862,22325
3.0,228.41,3.865087505441611,22326
10.0,197.96,3.7049783236103506,22327
1.0,70.38,3.03414977129402,22328
7.0,79.26,3.0808417100349588,22329
1.0,38.29,2.865417303479072,22330
5.0,154.34,3.4756199488491157,22331
1.0,89.91,3.1368404879168286,22332
8.0,105.38,3.2181833136288023,22333
9.0,96.92,3.1736997773958806,22334
5.0,220.81,3.8251259362489156,22335
5.0,51.75,2.93619134575982,22336
3.0,39.09,2.8696237844467243,22337
3.0,60.95,2.9845658768878196,22338
4.0,137.4,3.3865477143590805,22339
10.0,394.29,4.7373013340842896,22340
10.0,266.42,4.064947932417185,22341
1.0,392.45,4.72762642785869,22342
4.0,76.65,3.0671180658779935,22343
1.0,138.22,3.3908593573509243,22344
10.0,184.76,3.6355713876440894,22345
1.0,40.6,2.8775635172731677,22346
1.0,42.0,2.884924858966559,22347
2.0,100.24,3.191156673411637,22348
2.0,157.98,3.4947594372519326,22349
1.0,13.05,2.732702828949646,22350
3.0,97.8,3.178326906460298,22351
2.0,88.71,3.13053076646535,22352
2.0,137.4,3.3865477143590805,22353
1.0,96.42,3.171070726791098,22354
3.0,52.18,2.938452329279933,22355
10.0,155.14,3.4798264298167676,22356
3.0,32.77,2.836392584802272,22357
1.0,18.27,2.760150117263576,22358
4.0,330.46,4.401676733877742,22359
1.0,58.17,2.9699483555252284,22360
1.0,49.74,2.9256225623285936,22361
1.0,83.33,3.102242181957889,22362
3.0,30.69,2.8254557342863764,22363
2.0,59.82,2.978624222521011,22364
1.0,118.66,3.2880108976918283,22365
5.0,136.64,3.382551557439811,22366
3.0,199.96,3.715494526029481,22367
10.0,120.18,3.2960032115303677,22368
7.0,352.33,4.516671407330933,22369
4.0,59.01,2.974365160541263,22370
3.0,38.63,2.8672050578903243,22371
5.0,621.35,5.931205794728168,22372
5.0,378.34,4.6534346197917245,22373
1.0,51.64,2.9356129546267677,22374
10.0,397.96,4.756598565523394,22375
3.0,31.0,2.8270857456613414,22376
3.0,177.98,3.599921461443237,22377
4.0,287.65,4.176577421096255,22378
1.0,147.15,3.4378142011523414,22379
1.0,68.94,3.026578105552246,22380
10.0,146.96,3.4368151619225245,22381
1.0,87.29,3.123064262747768,22382
