geolocation_city,latitudeVille,longitudeVille,Etat
engenheiro navarro,-17.285046057703397,-43.949971502569376,Minas Gerais
engenheiro passos,-21.604975838720847,-45.64214875378855,Rio de Janeiro
engenheiro paulo de frontin,-22.536648988916365,-43.66512714020527,Rio de Janeiro
engenheiro schnoor,-17.161373735590967,-42.08205490033642,Minas Gerais
engenho do ribeiro,-19.57386422897261,-45.304801620344925,Minas Gerais
entre folhas,-19.624980498566178,-42.23021716431494,Minas Gerais
entre rios,-26.724308263126765,-52.55984993309607,Santa Catarina
entre rios,-11.945978977641902,-38.08223564661418,Bahia
entre rios de minas,-20.671104810675356,-44.06587180143237,Minas Gerais
entre rios do oeste,-24.702966464945906,-54.237447997437705,Paraná
entre rios do sul,-27.531259376150572,-52.731468436887646,Rio Grande do Sul
entre-ijuis,-28.364490492796897,-54.26784554834872,Rio Grande do Sul
entre-ijuís,-28.36046925164465,-54.270682609470875,Rio Grande do Sul
envira,-7.436250048625629,-70.02775373319264,Amazonas
enéas marques,-25.947470971051228,-53.160308656983865,Paraná
epaminondas otoni,-17.909999999999968,-41.01360999999997,Minas Gerais
epitaciolandia,-11.013691842217673,-68.71941878179643,Acre
epitaciolândia,-11.028213894210161,-68.73936589036356,Acre
equador,-6.944925845237235,-36.71637309690146,Rio Grande do Norte
erebango,-27.855253627500133,-52.30090590669333,Rio Grande do Sul
erechim,-27.639169118303382,-52.27064372191643,Rio Grande do Sul
erere,-6.031735490122188,-38.34898110650219,Ceará
erico cardoso,-13.42299216873514,-42.12908931383731,Bahia
ermo,-28.974216055302495,-49.639702710015314,Santa Catarina
ernestina,-28.50006976637,-52.56590865357437,Rio Grande do Sul
erval grande,-27.39264336017934,-52.56908602358114,Rio Grande do Sul
erval seco,-27.551181737891017,-53.508269312667835,Rio Grande do Sul
erval velho,-27.27575397946499,-51.44360511741146,Santa Catarina
ervalia,-20.84055613236937,-42.655441203226566,Minas Gerais
ervália,-20.840742170257553,-42.656214834272355,Minas Gerais
escada,-8.366340905422762,-35.241202970272305,Pernambuco
esmeralda,-28.056984961059424,-51.189563260380716,Rio Grande do Sul
esmeraldas,-19.78192824681679,-44.260614123542815,Minas Gerais
esmeraldas de ferros,-19.330559999999934,-42.87805999999995,Minas Gerais
espera feliz,-20.648234723325487,-41.90925009163094,Minas Gerais
esperanca,-7.0183994111876205,-35.85939563093268,Paraïba
esperanca do sul,-27.358558043636652,-53.99359606101299,Rio Grande do Sul
esperanca nova,-23.724490384820417,-53.810626266155246,Paraná
esperantina,-5.363920522149012,-48.54211501094385,Tocantins
esperantina,-3.892214362211175,-42.23397063735173,Piauí
esperantinopolis,-4.878422334244317,-44.88382069614956,Maranhão
esperantinópolis,-4.879290073006085,-44.881518298013404,Maranhão
esperança,-7.021129294233138,-35.85847830095682,Paraïba
esperança do sul,-27.343523912436822,-54.01309098019513,Rio Grande do Sul
espigao,-22.19552228481866,-51.35674113049719,São Paulo
espigao alto do iguacu,-25.42385515245407,-52.83389499130331,Paraná
espigao do oeste,-11.5303496080001,-61.016037822901886,Rondônia
espigão alto do iguaçu,-25.42644027027387,-52.83850508558672,Paraná
espigão do oeste,-11.511129926411446,-61.00936259349249,Rondônia
espinosa,-14.923654164790461,-42.81309249025588,Minas Gerais
espirito santo,-6.323449072727889,-35.30698361192567,Rio Grande do Norte
espirito santo do dourado,-22.040926311820336,-45.95362652051347,Minas Gerais
espirito santo do pinhal,-22.193352474752523,-46.75299139078448,São Paulo
espirito santo do turvo,-22.694922643841945,-49.430176213298346,São Paulo
esplanada,-11.797063477493758,-37.947646687659,Bahia
espumoso,-28.730670471052072,-52.84447519303609,Rio Grande do Sul
espírito santo,-6.312119180894173,-35.30437531029804,Rio Grande do Norte
espírito santo do dourado,-22.025219625313692,-45.96173011326657,Minas Gerais
espírito santo do pinhal,-22.19307592411684,-46.75397834269676,São Paulo
espírito santo do turvo,-22.69624973633523,-49.43153174115937,São Paulo
estacao,-27.913832000611063,-52.25914930616405,Rio Grande do Sul
estacao cocal,-28.600086079379345,-49.26202046133081,Santa Catarina
estancia,-11.259418378041152,-37.4358718657404,Sergipe
estancia velha,-29.428388723895136,-50.99770121826588,Rio Grande do Sul
estação,-27.916710302446003,-52.25523210775134,Rio Grande do Sul
estação cocal,-28.6007167687308,-49.24651695326921,Santa Catarina
esteio,-29.851230890434806,-51.162555399129864,Rio Grande do Sul
esteios,-19.924806974125943,-45.70271627532905,Minas Gerais
estiva,-22.46344408356424,-46.017184408328234,Minas Gerais
estiva gerbi,-22.274617698782972,-46.9528438955837,São Paulo
estreito,-6.559559478054803,-47.44423872630268,Maranhão
estrela,-29.497658970479996,-51.95838431142123,Rio Grande do Sul
estrela d oeste,-20.285707597976756,-50.39572641901714,São Paulo
estrela d'oeste,-20.285321013480104,-50.397810929872556,São Paulo
estrela da barra,-19.90515209124019,-50.726012040256705,Minas Gerais
estrela dalva,-21.742974697291466,-42.46039606948622,Minas Gerais
estrela de alagoas,-9.388802041181199,-36.76056801902231,Alagoas
estrela de jordania,-15.86110999999994,-40.266669999999976,Minas Gerais
estrela de jordânia,-29.48906184607249,-51.96838430354985,Minas Gerais
estrela do indaia,-19.52321028787223,-45.78675743401988,Minas Gerais
estrela do indaiá,-19.56058013720357,-45.79124220342278,Minas Gerais
estrela do norte,-22.48914688650258,-51.6615243346063,São Paulo
estrela do norte,-13.869615732186745,-49.06900597275031,Goiás
estrela do sul,-18.741282890204708,-47.70192478146414,Minas Gerais
estrela doeste,-20.286747977143445,-50.39812842861543,São Paulo
estrela velha,-29.182897313068136,-53.15935202877899,Rio Grande do Sul
estância,-11.261506499691063,-37.43494768103479,Sergipe
estância velha,-29.591414322168422,-51.1089773596276,Rio Grande do Sul
euclides da cunha,-10.506647781847292,-39.011782361352644,Bahia
euclides da cunha paulista,-22.570621771379255,-52.39082161938169,São Paulo
eugenio de castro,-28.52758954977506,-54.145959600405654,Rio Grande do Sul
eugenopolis,-21.097714778860883,-42.18445607552837,Minas Gerais
eugenópolis,-21.09917715464876,-42.17925977093824,Minas Gerais
eunapolis,-16.369546116292028,-39.583584609086934,Bahia
eunápolis,-16.365788173703596,-39.58320252231348,Bahia
eusebio,-3.8770254451437056,-38.45948398445632,Ceará
eusébio,-3.8837335072048567,-38.45424719561113,Ceará
ewbank da camara,-21.551070403785488,-43.51210116740572,Minas Gerais
extrema,-11.848223140622189,-60.40766715571303,Rondônia
extrema,-22.85547822328912,-46.319501271003986,Minas Gerais
extremoz,-5.696259028508655,-35.28177933289336,Rio Grande do Norte
exu,-7.525154097314616,-39.72836107708871,Pernambuco
fagundes,-7.358715893295886,-35.785397336554574,Paraïba
fagundes varela,-28.880849490023152,-51.698155970636854,Rio Grande do Sul
faina,-15.441664719862471,-50.3769015527804,Goiás
fama,-21.315018814477117,-45.61055427384352,Minas Gerais
faria lemos,-20.805518713730027,-42.01250389285073,Minas Gerais
farias brito,-6.9257643321798295,-39.57075829275373,Ceará
faro,-2.1734549865063064,-56.744427131921,Pará
farol,-24.095231428626477,-52.62324187707923,Paraná
farroupilha,-29.26849708818689,-51.34653820201097,Rio Grande do Sul
fartura,-23.388650818146584,-49.51065070949629,São Paulo
fartura do piauí,-9.48162869482078,-42.78964754532636,Piauí
fatima,-10.595300053357589,-38.212915889863645,Bahia
fatima,-10.758018902209704,-48.90276934621767,Tocantins
fatima do sul,-22.37793788939948,-54.508543348843084,Mato Grosso do Sul
fatimarmnte dutra,-5.308259218557026,-44.49226530102388,Maranhão
faxinal,-23.998711434536,-51.32361135609108,Paraná
faxinal do soturno,-29.575237890008662,-53.44506353466006,Rio Grande do Sul
faxinal dos guedes,-26.8502566353173,-52.259177603289075,Santa Catarina
faxinalzinho,-27.421768635363264,-52.67502180601173,Rio Grande do Sul
fazenda nova,-8.176074681211913,-36.19531528725418,Pernambuco
fazenda nova,-16.181703209247857,-50.78892030375632,Goiás
fazenda rio grande,-25.655911775273843,-49.31010070422006,Paraná
fazenda souza,-29.125279999999975,-51.014719999999954,Rio Grande do Sul
fazenda vilanova,-29.58577995078552,-51.829061985160564,Rio Grande do Sul
feijo,-8.165906856896674,-70.35514741953888,Acre
feijó,-8.182450043139587,-70.36481885769423,Acre
feira da mata,-14.212714383899515,-44.28324739823608,Bahia
feira de santana,-12.250012686237463,-38.95696188720092,Bahia
feira grande,-9.90053293290262,-36.67569825929924,Alagoas
feira nova,-10.262311799667215,-37.3121123619843,Sergipe
feira nova,-7.949392726165964,-35.38525575171722,Pernambuco
feira nova do maranhao,-6.962194932906496,-46.68486162794786,Maranhão
feira nova do maranhão,-6.9625094807438,-46.68399085590911,Maranhão
feiticeiro,-4.9624733563413645,-39.0125151672579,Ceará
felicio dos santos,-18.078468664204728,-43.24693328887269,Minas Gerais
felipe guerra,-5.582167743425332,-37.70055965400177,Rio Grande do Norte
felisburgo,-16.6419634086352,-40.76032202381982,Minas Gerais
felixlandia,-18.84717258983608,-44.86555995880976,Minas Gerais
felixlândia,-18.757661629281515,-44.900656092070506,Minas Gerais
feliz,-29.45270457069212,-51.30223268988188,Rio Grande do Sul
feliz deserto,-10.294195260579944,-36.308551753117804,Alagoas
feliz natal,-12.375897314455672,-54.92875189573694,Mato Grosso
felício dos santos,-18.079416956619625,-43.24712584762051,Minas Gerais
fenix,-23.91619671957155,-51.97949004753817,Paraná
fernandes pinheiro,-25.415660942518134,-50.55002325574043,Paraná
fernandes tourinho,-19.153636109337747,-42.07964495397932,Minas Gerais
fernando de noronha,-3.848720972616623,-32.41410011794933,Pernambuco
fernando pedroza,-5.69707613154724,-36.5296647264084,Rio Grande do Norte
fernando prestes,-21.267134804144067,-48.686678524301236,São Paulo
fernandopolis,-20.284036123246057,-50.24980947569005,São Paulo
fernandópolis,-20.285194549538797,-50.248284248521486,São Paulo
fernao,-22.36025524192231,-49.52092636503882,São Paulo
fernão,-22.360485266707755,-49.521686746043706,São Paulo
ferraz de vasconcelos,-23.54129618306675,-46.37365761171487,São Paulo
ferreira gomes,0.8568057461208004,-51.17843778836164,Amapá
ferreiros,-7.448871730182632,-35.242814329314704,Pernambuco
ferros,-19.2478236390929,-42.957790689221746,Minas Gerais
ferruginha,-19.23216302634883,-41.64450102762157,Minas Gerais
fervedouro,-20.72487631162102,-42.30527328039586,Minas Gerais
figueira,-23.85004622190138,-50.40301586418447,Paraná
figueirao,-18.679683042431485,-53.63859225051574,Mato Grosso do Sul
figueiropolis,-12.135428331379803,-49.159914473898695,Tocantins
figueiropolis d oeste,-15.447471581019368,-58.740564721485285,Mato Grosso
figueiropolis d'oeste,-15.45202062439607,-58.736718501787465,Mato Grosso
figueiropolis doeste,-15.44636370876863,-58.735633323892216,Mato Grosso
figueirão,-18.68035092533978,-53.63964786502274,Mato Grosso do Sul
figueirópolis d'oeste,-15.446097880924611,-58.74051170526849,Mato Grosso
figueirópolis doeste,-15.447553002615006,-58.74141789454971,Mato Grosso
filadelfia,-10.74280438979695,-40.13216645540397,Bahia
filadelfia,-7.339378396574148,-47.4932904168832,Tocantins
filadélfia,-10.737492676812701,-40.14525598129964,Bahia
firmino alves,-14.959674461136789,-39.92089868575089,Bahia
firminopolis,-16.579066123350284,-50.3051921221256,Goiás
firminópolis,-16.582360723922022,-50.308759448161425,Goiás
flexeiras,-9.275903813227666,-35.7265844803433,Alagoas
flor da serra do sul,-26.255546274829275,-53.305748410506574,Paraná
flor do sertao,-26.778656085498636,-53.34736440324273,Santa Catarina
flor do sertão,-26.783022555918468,-53.3395438479183,Santa Catarina
flora rica,-21.67684997043302,-51.38098148948543,São Paulo
florai,-23.319917582850145,-52.301820044637516,Paraná
florania,-6.1248317743116285,-36.81401045099458,Rio Grande do Norte
floraí,-23.311884811784083,-52.32672857011853,Paraná
floreal,-20.676786336562632,-50.149212613779234,São Paulo
flores,-5.990887409315429,-38.359393664026335,Ceará
flores,-7.891366668750168,-37.93022417655466,Pernambuco
flores da cunha,-29.035394792614376,-51.18365745783098,Rio Grande do Sul
flores de goias,-14.469621490561401,-47.01813478815138,Goiás
flores de goiás,-14.56025781298672,-46.884518986339884,Goiás
flores do piaui,-7.793244752280681,-42.92285833320805,Piauí
flores do piauí,-7.7945100983834505,-42.925674658745564,Piauí
floresta,-13.799986279435178,-50.80543578638583,Minas Gerais
floresta,-8.597804297170457,-38.56979971118692,Pernambuco
floresta,-23.614374068425708,-52.08279443392809,Paraná
floresta azul,-14.85927909611885,-39.6606822902571,Bahia
floresta do araguaia,-7.559540144475641,-49.697682354193695,Pará
floresta do piaui,-7.467074383994395,-41.800329941228,Piauí
floresta do sul,-22.529538449967287,-49.743328546800285,São Paulo
florestal,-19.890081655281833,-44.43118104474469,Minas Gerais
florestopolis,-22.86651948470299,-51.39040113652472,Paraná
florestópolis,-22.86693653005738,-51.39151575635657,Paraná
florian&oacute;polis,-27.450674474897465,-48.40169285789716,Santa Catarina
floriano,-6.772657759164274,-43.021377745435984,Piauí
floriano peixoto,-27.858960723449396,-52.07528724865826,Rio Grande do Sul
florianopolis,-27.57683563925412,-48.517951844329865,Santa Catarina
florianópolis,-27.572179178991426,-48.512407313499075,Santa Catarina
florida,-23.088223660237787,-51.955043357091284,Paraná
florida paulista,-21.614214552079503,-51.17164815431158,São Paulo
florinea,-22.90091455790737,-50.72783293836954,São Paulo
florinia,-22.90206686455686,-50.72730729179922,São Paulo
floripa,-27.58285960283338,-48.43475522799933,Santa Catarina
florínea,-22.90195819117439,-50.72571022999017,São Paulo
florínia,-22.90277506180279,-50.726514853017534,São Paulo
flórida paulista,-21.616305407789298,-51.17247837061969,São Paulo
flôr da serra do sul,-26.258771689312546,-53.307051378375405,Paraná
fonseca,-20.161593374774238,-43.300652944075374,Minas Gerais
fonte boa,-2.5198995158746373,-66.0920464076345,Amazonas
fontoura xavier,-28.982392689696933,-52.350252178614674,Rio Grande do Sul
formiga,-20.46253562176836,-45.433058998165116,Minas Gerais
formigueiro,-29.9992301981563,-53.50054936444503,Rio Grande do Sul
formosa,-15.544024654910437,-47.3322574355854,Goiás
formosa da serra negra,-6.440164369613966,-46.18887045913658,Maranhão
formosa do oeste,-24.296024477069253,-53.31459701744479,Paraná
formosa do rio preto,-11.017033236590091,-45.258250238924084,Bahia
formosa do sul,-26.647578207716858,-52.79344482246086,Santa Catarina
formoso,-14.957216746740068,-46.22981523589478,Minas Gerais
formoso,-13.658155911030812,-48.87750736776401,Goiás
formoso do araguaia,-11.812224723860366,-49.544885922077356,Tocantins
forquetinha,-29.375500874211436,-52.11097017246785,Rio Grande do Sul
forquilha,-3.8015512539711955,-40.26303084530192,Ceará
forquilhinha,-28.753138688345135,-49.47539266989947,Santa Catarina
fortaleza,-3.763107946625512,-38.53242972497402,Ceará
fortaleza de minas,-20.856179529512882,-46.72015906238379,Minas Gerais
fortaleza do tabocao,-9.075926999999947,-48.52275199999997,Tocantins
fortaleza do tabocão,-9.06908729015147,-48.522054374858016,Tocantins
fortaleza dos nogueiras,-6.9642106067082805,-46.176952831906576,Maranhão
fortaleza dos valos,-28.79633961671802,-53.22837221987242,Rio Grande do Sul
fortim,-4.454570033119691,-37.80570652889813,Ceará
fortuna,-5.73270945714518,-44.15547422094826,Maranhão
fortuna de minas,-19.56917241213887,-44.449693116680756,Minas Gerais
foz do iguacu,-25.520882398937516,-54.56464238659438,Paraná
foz do iguaçu,-25.519194515430595,-54.56123154536913,Paraná
foz do jordao,-25.736349879302416,-52.11848681778486,Paraná
foz do jordão,-25.73453396401062,-52.117188576318746,Paraná
frade,-22.681513306344318,-43.907286270963596,Rio de Janeiro
fragosos,-26.16160940826757,-49.3838175280032,Santa Catarina
fraiburgo,-27.029807812153113,-50.92124249393452,Santa Catarina
franca,-20.534056764659475,-47.39843655679908,São Paulo
franca sp,-20.498886301649826,-47.41638826917823,São Paulo
francinopolis,-6.395846952461907,-42.26010108380585,Piauí
francinópolis,-6.396367452205273,-42.26092188834951,Piauí
francisco alves,-24.07622780651244,-53.85242396584188,Paraná
francisco ayres,-6.622841494084196,-42.69506744986405,Piauí
francisco badaro,-17.01177960128336,-42.35226488898734,Minas Gerais
francisco badaró,-17.001929188427745,-42.33888792140395,Minas Gerais
francisco beltrao,-26.070802536402585,-53.05293288655347,Paraná
francisco beltrão,-26.071662096986678,-53.0515500065255,Paraná
francisco dantas,-6.08820988766452,-38.12419122933705,Rio Grande do Norte
francisco dumont,-17.313346146163163,-44.23241696253605,Minas Gerais
francisco morato,-23.280906795824254,-46.74128376881102,São Paulo
francisco sa,-16.49269207117545,-43.403523460241146,Minas Gerais
francisco santos,-6.99478880729175,-41.13485280145811,Piauí
francisco sá,-16.462419921412057,-43.48937696476035,Minas Gerais
franciscopolis,-17.959847728033576,-42.00795537282253,Minas Gerais
