geolocation_city,latitude,longitude
pedro velho,-6.43572967465714,-35.21941217608293
pedro versiani,-17.881389999999953,-41.31082999999995
peixe,-12.032918171228046,-48.53987814765796
peixe-boi,-1.15312119723746,-47.303224145871404
peixoto de azevedo,-10.24891506350181,-54.9093311180316
pejucara,-28.41933412030238,-53.65419970224929
pejuçara,-28.419837651651356,-53.65375550272455
pelotas,-31.751268758641064,-52.33736241072298
penaforte,-7.8295250168819885,-39.075499485055396
penalva,-3.285248633188892,-45.17792313662504
penapolis,-21.42196970536271,-50.07749150574511
pendencias,-5.258891212590214,-36.718582933714444
pendências,-5.262208514392953,-36.71824520875822
penedo,-10.792819141146792,-36.89985395929932
penedo (itatiaia),-22.41181499999996,-44.553699999999964
penha,-26.79083266065954,-48.631242744888894
penha do capim,-19.66670882162646,-41.25207893202373
pentecoste,-3.7957425830621228,-39.27256514944034
penápolis,-21.422080922241523,-50.075692191657396
pequeri,-21.839768115837284,-43.12230723830765
pequi,-19.63002318390696,-44.66083922666542
pequizeiro,-8.596253471656617,-48.93449442692675
perdigao,-20.04633041712855,-45.01519694887776
perdigão,-19.953651256766527,-45.08016899934883
perdilandia,-19.04039447571156,-50.490754864157616
perdizes,-19.360654988886736,-47.28562643685492
perdoes,-21.095925627130327,-45.088210397288265
perdões,-21.097182829818173,-45.08834446236128
pereira barreto,-20.642057869063198,-51.1070106789236
pereiras,-23.074519567408963,-47.97535860552216
pereiro,-6.046478049246685,-38.460689612380214
peri mirim,-2.5778026730853143,-44.85721804208877
periquito,-19.289634633904978,-42.2756887217866
peritiba,-27.372743821765646,-51.90567427153452
peritoro,-4.373871295511619,-44.34122604710239
peritoró,-4.376791298167522,-44.3404859311921
perobal,-23.894846809559628,-53.40752932108066
perola,-23.802686837854257,-53.680666061349115
perola d'oeste,-25.826776260354215,-53.74146253760688
perola doeste,-25.82730227982041,-53.74305736652196
perolandia,-17.5284483104473,-52.06449933787296
perpetuo socorro,-19.31174775100733,-42.37406488901785
perpétuo socorro,-15.723841693699763,-40.487127306447896
peruibe,-24.303242483106608,-46.98718317089528
peruíbe,-24.302230649116115,-46.986238158508094
pescador,-18.35655666791846,-41.59649748734009
pescaria brava,-28.38832670449332,-48.87285916212948
pesqueira,-8.361684939508066,-36.69857349963936
petrolandia,-12.832352224656098,-40.60504335257601
petrolina,-9.384439018067077,-40.50488990286944
petrolina de goias,-16.10556445261832,-49.32777567041679
petrolina de goiás,-16.09847872831852,-49.3376064682264
petrolândia,-11.756786520933563,-39.93628872523504
petropolis,-22.476819286296735,-43.17086761038725
petrópolis,-22.47888529827969,-43.1735480107904
petunia,-21.011184089027143,-46.401661931992585
peçanha,-18.54437390435456,-42.56166262257476
piabeta,-22.689739914121596,-43.346394836878915
piacabucu,-10.40501722649621,-36.42777775753588
piacatu,-21.592648210982126,-50.59921179543153
piacatuba,-20.676796990420677,-43.35160458347276
pianco,-7.198614781355503,-37.92495563993431
piancó,-7.199714531995169,-37.924838257012105
piao,-22.402149492107974,-43.19183375236307
piata,-13.10796730788231,-41.6833558632868
piatã,-13.153565725323974,-41.774230794025016
piau,-21.507167598948797,-43.321559205639325
piaçabuçu,-10.38884206421023,-36.3861159587508
picada cafe,-29.447122818787346,-51.13360823687071
picada café,-29.46347272079774,-51.14761552415165
picarra,-6.450322262088729,-48.86808646789222
picarras,-26.756523350802134,-48.678777483420255
picos,-7.082489784751519,-41.462179116198236
picui,-6.5091091210312415,-36.346574564061655
picuí,-6.497147967369684,-36.33777936782702
piedade,-23.715944600804175,-47.41423188991358
piedade de caratinga,-19.7601647723446,-42.07556527702556
piedade de ponte nova,-20.246092931406498,-42.73613604068748
piedade do paraopeba,-20.119354999999956,-44.05105499999996
piedade do rio grande,-21.470429487492787,-44.19240555850847
piedade dos gerais,-20.467082646872477,-44.32359028202061
pien,-26.096272485150052,-49.427954084159516
pilao arcado,-9.99599665372046,-42.485952171697676
pilar,-9.980764312931905,-36.418075218261635
pilar de goias,-14.763393102328266,-49.57911765702415
pilar do sul,-23.81197455444591,-47.72290759681854
piloes,-6.466894934782089,-37.23212214849296
piloezinhos,-6.8450130239333085,-35.527593020901925
pilão arcado,-10.000864105189503,-42.48279821477297
pilões,-6.567402847165827,-36.82626429682312
pilõezinhos,-6.841535841328688,-35.53040443889496
pimenta,-20.481597211404083,-45.80293182841384
pimenta bueno,-11.687596030971445,-61.171354245084906
pimenteiras,-6.235368577666913,-41.420549314374846
pimenteiras do oeste,-13.481025429908787,-61.04647305259084
pindai,-14.488278691471193,-42.68516848951021
pindamonhangaba,-22.929384305325527,-45.44263294610262
pindare mirim,-3.6161667689000003,-45.34696692222601
pindaré mirim,-3.612292595838686,-45.34147397230383
pindaré-mirim,-3.6469947608979267,-45.369819105674594
pindaí,-14.486355788184559,-42.684256668130146
pindoba,-9.475011165772862,-36.28899322283207
pindobacu,-10.741472281951811,-40.36823871785386
pindobaçu,-10.733858538221915,-40.428810528264016
pindorama,-21.184170397432013,-48.9079733309035
pindorama do tocantins,-11.143886531031118,-47.575135823102144
pindoretama,-4.032750767689878,-38.305221614936656
pindurão,-6.982217132163556,-34.83016205905253
pingo-d agua,-19.72582801359137,-42.4133579181017
pingo-d'agua,-19.728145037063022,-42.41096252002225
pinhais,-25.430260607564257,-49.178535324373165
pinhal,-27.512472506403544,-53.21450761659984
pinhal alto,-29.405363838487744,-51.036354323956346
pinhal da serra,-30.233660772021313,-50.23357365986018
pinhal de sao bento,-26.030310410481153,-53.48554130731305
pinhal grande,-29.33685198813013,-53.34472485882698
pinhalao,-23.78984365765885,-50.05845314896146
pinhalzinho,-25.3384621103496,-50.61258125324091
pinhalão,-23.78863450537009,-50.060195939969866
pinhao,-24.66002989418317,-50.70303620178201
pinheiral,-22.51199207678125,-44.00681729463331
pinheirinho do vale,-27.212741486331932,-53.6195195132331
pinheiro,-2.5239771793313035,-45.08620291497239
pinheiro grosso,-21.211999666539572,-43.72743641777874
pinheiro machado,-31.578575056364723,-53.382461368661986
pinheiro preto,-27.04759068900978,-51.23057863123959
pinheiros,-18.41089901184738,-40.21940175223134
pinheiros altos,-20.568513980535723,-43.27411499429558
pinhão,-24.320266040691124,-50.38958068178706
pintadas,-11.812466362034584,-39.90706127081497
pinto bandeira,-29.106822499999964,-51.4598955833333
pintopolis,-16.052774794657854,-45.14599805708882
pintópolis,-16.054579190053236,-45.146536745275775
pio ix,-6.834909907295532,-40.613488499166415
pio xii,-3.8894224919585265,-45.17044471626072
pioneiros,-23.525594703874056,-46.54829611125291
pipa,-5.9587144990636345,-35.185062314828606
piquerobi,-21.876429667589164,-51.72439698579343
piquet carneiro,-5.8211100600118195,-39.419191046902895
piquete,-22.608907135302825,-45.1833131511937
piracaia,-23.055860852005786,-46.35923595912602
piracanjuba,-17.303499065835187,-49.026368790889975
piracema,-20.50986040765885,-44.476129537517075
piracicaba,-22.725841079430904,-47.646621915541544
piracuruca,-3.928960225951988,-41.70968743560446
pirai,-22.624086761060994,-43.89736280878924
pirai do norte,-13.76819847980107,-39.37737019913643
pirai do sul,-24.53395244203283,-49.93979839214976
piraju,-23.198203430354848,-49.382780495954066
pirajuba,-19.907590492605777,-48.7020297102952
pirajui,-21.996745957039263,-49.45481907946647
pirajuí,-21.99459692626029,-49.45418745562153
piramboia,-22.93627203139952,-48.16220028976465
pirambu,-10.738915617987436,-36.85682459718917
piranga,-20.662936862129595,-43.29969488044496
pirangi,-21.09562841743753,-48.66404771711193
pirangucu,-22.529537955579077,-45.49625403729372
piranguinho,-22.394479284128444,-45.54133645163208
piranhas,-14.158883754482144,-47.13143298366337
pirapemas,-3.727273874131691,-44.22742132987031
pirapetinga,-21.66138237837986,-42.34969318551897
pirapo,-25.284762307650148,-52.94660328615323
pirapora,-17.354029498487755,-44.961213422342475
pirapora do bom jesus,-23.403047732433812,-46.99511625156263
pirapozinho,-22.27585608748067,-51.49849889926355
pirapó,-28.045798509125884,-55.19972215553988
piraquara,-25.449537574691153,-49.083729870207165
pirassununga,-21.996671736530615,-47.419981543807445
piratini,-31.437823478808458,-53.10346643852285
piratininga,-22.414664184760245,-49.13946424656811
piratuba,-27.420999300127587,-51.77517148009965
pirauba,-21.273086506557327,-43.028549026287926
piraí,-22.631095680857197,-43.89200095663647
piraí do norte,-13.762465463925068,-39.3772421254945
piraí do sul,-24.533297205114366,-49.93688711318401
piraúba,-21.271377753386176,-43.024245273926994
pirenopolis,-15.860542071885682,-48.96892563287808
pirenópolis,-15.868089805022883,-48.96845456757876
pires do rio,-17.30510805210566,-48.28212587529559
pires ferreira,-4.25175167620517,-40.625035507785455
piripa,-14.943208784006226,-41.717599186147694
piripiri,-4.276353324093241,-41.7780858468559
piripá,-14.943077428182812,-41.71952552520239
piritiba,-11.730754059381912,-40.555251679022064
pirituba,-15.778086223293393,-41.03447360455269
pirpirituba,-6.779830500449045,-35.49712702239184
pitanga,-24.7578464148576,-51.76595818161726
pitangueiras,-21.11827734071736,-48.38402004095539
pitangui,-19.68423501841894,-44.89175789294174
pitimbu,-7.490764881771025,-34.812920718377214
pium,-10.441796768345636,-49.17797610985666
piuma,-20.839915856337498,-40.73510620582452
piumhi,-20.468708252692597,-45.96022753702898
piumhii,-20.469617926210063,-45.96153237686577
piçarra,-6.44767973684876,-48.867691807151544
piên,-26.100418081765152,-49.4291513233533
piúma,-20.84017387244752,-40.72963753183627
placas,-3.866943073901409,-54.21756313417555
placido de castro,-10.328871996312522,-67.18392839191995
planaltina,-15.468222009275093,-47.60871015849882
planaltina de goias,-15.450886825322447,-47.592279037135185
planaltina do parana,-23.022129878172315,-52.920112386474536
planaltina do paraná,-23.02206334849094,-52.92064459446549
planaltino,-13.388773703858277,-40.37881622437181
planalto,-22.077665602228322,-49.208513659479976
planalto alegre,-27.07137464560154,-52.86605251757916
planalto da serra,-14.66099971616578,-54.7776620277704
planura,-20.137976352535794,-48.70215937495428
platina,-22.63402595689975,-50.20334215317968
plácido de castro,-10.328184097343968,-67.18116695224501
poa,-23.526764005818002,-46.34701941573557
pocao,-8.185062950996267,-36.70552252204195
pocao de pedras,-4.7531077373189,-44.94252349076381
pocinhos,-7.0787110442601495,-36.05967093459546
poco branco,-5.619123181220591,-35.655830761001646
poco dantas,-6.403671411602919,-38.49845283303188
poco das antas,-29.45120512656092,-51.67379062105016
poco das trincheiras,-9.306397553434646,-37.28569619623742
poco de jose de moura,-6.5751288115504805,-38.512056330191086
poco fundo,-21.780147005783647,-45.967309604379395
poco redondo,-9.81962848772761,-37.690695489870215
poco verde,-10.715379221494198,-38.17468846741594
pocoes,-14.527991174090277,-40.367721664491576
pocoes de paineiras,-18.877925536018072,-45.412730354132684
pocone,-16.262177347532123,-56.631165790721106
poconé,-16.261860192225747,-56.627440436863125
pocos de caldas,-21.797117923016827,-46.564244268316585
pocrane,-19.618046015916367,-41.629735535848454
pojuca,-12.425449890980154,-38.32736451308022
poloni,-20.78496644492344,-49.814182401302354
polvilho,-23.41324410922419,-46.84751565686608
pombal,-6.7675469145337415,-37.79582970815996
pombos,-8.140531792080115,-35.39074666878817
pomerode,-26.732885867295646,-49.17013948595085
pompeia,-22.103450746444288,-50.178938757509854
pompeu,-19.223605108237884,-45.00047475748136
pompéia,-22.105028089172986,-50.17892020624345
pompéu,-19.22658425878923,-44.998787155613385
pongai,-21.737552164041546,-49.358223130583305
pongaí,-21.727758117345886,-49.35555655638933
ponta de pedras,-1.3952194277239753,-48.868240678041744
ponta grossa,-25.093201294628834,-50.1570545540559
ponta pora,-22.532222269845683,-55.72030689172885
ponta porã,-22.536294206180923,-55.71561720124316
pontal,-21.02649301121051,-48.037169286567625
pontal do araguaia,-15.90099549694345,-52.257248170836846
pontal do parana,-25.642724590633403,-48.429579875418874
pontal do paraná,-25.62871469233834,-48.41952382765851
pontalina,-17.518138770022407,-49.45041060514922
pontalinda,-20.440257815245186,-50.52198390309789
pontao,-28.06191881455677,-52.67832805536071
ponte alta,-24.92781252127574,-49.16035750072328
ponte alta de minas,-20.700897809977647,-42.215781899432216
ponte alta do bom jesus,-12.089198972967997,-46.479192430610155
ponte alta do norte,-27.164118597254408,-50.46914219331401
ponte alta do tocantins,-10.744860606931455,-47.536367599686905
ponte branca,-16.76517972190531,-52.836350474399495
ponte nova,-20.410110572814006,-42.89889898447682
ponte preta,-27.657574080238835,-52.491061466664135
ponte serrada,-26.872459601864854,-52.01530607142447
pontes e lacerda,-15.235746482425013,-59.33328023044019
pontes gestal,-20.184430743008765,-49.70282581180715
pontinha do cocho,-19.014033253287685,-53.90088877459384
ponto belo,-18.129889045356208,-40.53833069801776
ponto chique,-16.631338704047906,-45.064223844106166
ponto do marambaia,-9.290888362386307,-44.95442285575326
ponto dos volantes,-16.759518767739735,-41.49681223856985
ponto novo,-10.875984806034019,-40.12802187077235
pontão,-28.060669675163986,-52.675731977988306
populina,-19.94298711402836,-50.53746036679595
poranga,-4.743740892483962,-40.92599392352679
porangaba,-23.180441288501907,-48.12477521833466
porangatu,-13.438920474296195,-49.146558478539106
porciuncula,-20.966721000435324,-42.04108663436012
porciúncula,-20.966630136759697,-42.043573038640496
porecatu,-22.752396036051795,-51.37943479939365
portalegre,-6.025217180076264,-37.98828381697318
portao,-29.6935836061153,-51.23371218074794
porteirao,-17.813683741558652,-50.16367401043275
porteiras,-7.533616259304608,-39.11451825223131
porteirinha,-15.74282813078131,-43.02806964215582
porteirão,-17.81461011121609,-50.16199052474023
portel,-1.9363901669647074,-50.81903504159885
portela,-13.725787770488537,-38.066096927409355
portelandia,-17.35490891400175,-52.67914323975207
porto,-3.8936417401615118,-42.71397456154237
porto acre,-9.679427369201152,-67.61447834552469
porto aelgre,-29.995817941427728,-51.12899047140634
porto alegre,-30.049252267575962,-51.18858153639673
porto alegre do norte,-10.872716557873717,-51.63671620309029
porto alegre do piaui,-6.970124735382646,-44.19968020619058
porto alegre do tocantins,-11.56246316158572,-47.048530316973896
porto amazonas,-25.548289202306854,-49.89341320142014
porto barreiro,-25.551348270883782,-52.41172546902534
porto belo,-27.15728166876612,-48.570047043580054
porto calvo,-9.053688837131517,-35.39820163988539
porto da folha,-9.916527313825647,-37.308918513136156
porto de cima,-25.354419800752265,-48.8792488743464
porto de moz,-1.7537830508133911,-52.23642472224293
porto de pedras,-9.156245682424096,-35.30990791947604
porto do mangue,-5.067139229724473,-36.79315852647828
porto dos gauchos,-11.561863222645027,-57.342004260654974
porto dos gaúchos,-11.534048124865487,-57.40936026413112
porto esperidiao,-15.835092328549262,-58.513018772018405
porto esperidião,-15.855755437864431,-58.465310134281395
porto estrela,-15.330308584541646,-57.20108733020316
